@relation QueryResult_rsi14

@attribute Date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute Adj_C numeric
@attribute rsi14 numeric

@data
1993-05-14T00:00:00,7005.3,64.908471
1993-05-17T00:00:00,7124.1,69.150912
1993-05-18T00:00:00,7149.3,69.979986
1993-05-19T00:00:00,7093.9,65.793698
1993-05-20T00:00:00,7119,66.763795
1993-05-21T00:00:00,7170,68.705816
1993-05-24T00:00:00,7271.9,72.200931
1993-05-25T00:00:00,7368.2,75.038259
1993-05-26T00:00:00,7349.7,73.486526
1993-05-27T00:00:00,7447.2,76.271506
1993-05-28T00:00:00,7397.9,72.144944
1993-05-31T00:00:00,7372.2,70.018235
1993-06-01T00:00:00,7375.8,70.15097
1993-06-02T00:00:00,7322.2,65.50126
1993-06-03T00:00:00,7155.1,53.578449
1993-06-04T00:00:00,7157.5,53.70878
1993-06-07T00:00:00,7124.7,51.577526
1993-06-08T00:00:00,7259.7,58.820482
1993-06-09T00:00:00,7339.1,62.384254
1993-06-10T00:00:00,7260.6,57.120955
1993-06-11T00:00:00,7266.7,57.421575
1993-06-15T00:00:00,7283.5,58.288912
1993-06-16T00:00:00,7304.8,59.417644
1993-06-17T00:00:00,7189.1,51.297337
1993-06-18T00:00:00,7200.8,52.011556
1993-06-21T00:00:00,7003.6,41.077368
1993-06-22T00:00:00,7046.7,43.855476
1993-06-23T00:00:00,7062.6,44.887808
1993-06-25T00:00:00,7014.1,42.330991
1993-06-28T00:00:00,7148.1,50.68834
1993-06-29T00:00:00,7107.5,48.399714
1993-06-30T00:00:00,7099.3,47.929021
1993-07-01T00:00:00,7205.4,54.143215
1993-07-02T00:00:00,7217.9,54.827198
1993-07-05T00:00:00,7205.4,53.960432
1993-07-06T00:00:00,7168.3,51.364931
1993-07-07T00:00:00,7141.1,49.485596
1993-07-08T00:00:00,7122.4,48.180431
1993-07-09T00:00:00,7070.6,44.666138
1993-07-12T00:00:00,6952.6,37.886736
1993-07-13T00:00:00,6956.1,38.186423
1993-07-14T00:00:00,6955.5,38.152439
1993-07-15T00:00:00,6978.5,40.344128
1993-07-16T00:00:00,6925.2,37.066068
1993-07-19T00:00:00,6813.7,31.330948
1993-07-20T00:00:00,6846.8,34.567605
1993-07-21T00:00:00,6840,34.210854
1993-07-22T00:00:00,6760,30.254851
1993-07-23T00:00:00,6750.3,29.804817
1993-07-26T00:00:00,6858.1,40.412849
1993-07-27T00:00:00,6866,41.115152
1993-07-28T00:00:00,6903.2,44.436119
1993-07-29T00:00:00,6899.9,44.197986
1993-07-30T00:00:00,6989,51.720969
1993-08-02T00:00:00,7029,54.675191
1993-08-03T00:00:00,7211.8,65.165626
1993-08-04T00:00:00,7164.2,61.193884
1993-08-05T00:00:00,7307.5,67.596756
1993-08-06T00:00:00,7396.8,70.827069
1993-08-09T00:00:00,7382.2,69.605313
1993-08-10T00:00:00,7329.8,65.254608
1993-08-11T00:00:00,7357.6,66.452654
1993-08-12T00:00:00,7339.6,64.892445
1993-08-13T00:00:00,7392.3,67.312239
1993-08-16T00:00:00,7489.5,71.24846
1993-08-17T00:00:00,7528.8,72.680885
1993-08-18T00:00:00,7561,73.831265
1993-08-19T00:00:00,7605.3,75.368027
1993-08-20T00:00:00,7545.4,69.430798
1993-08-23T00:00:00,7388.4,56.800674
1993-08-24T00:00:00,7327.7,52.801455
1993-08-25T00:00:00,7265.6,49.000362
1993-08-26T00:00:00,7449.1,58.505925
1993-08-27T00:00:00,7423,56.881968
1993-08-31T00:00:00,7549.7,62.345927
1993-09-01T00:00:00,7542.2,61.846316
1993-09-02T00:00:00,7493.5,58.564528
1993-09-03T00:00:00,7512.1,59.449564
1993-09-06T00:00:00,7519.7,59.827142
1993-09-07T00:00:00,7546.7,61.209042
1993-09-08T00:00:00,7607.1,64.177668
1993-09-09T00:00:00,7586.8,62.447905
1993-09-10T00:00:00,7593.5,62.804241
1993-09-13T00:00:00,7476,53.259386
1993-09-14T00:00:00,7473.9,53.104049
1993-09-15T00:00:00,7488.8,54.126382
1993-09-16T00:00:00,7418.1,48.701195
1993-09-20T00:00:00,7390.6,46.738823
1993-09-21T00:00:00,7495.3,54.290553
1993-09-22T00:00:00,7478.9,53.022385
1993-09-23T00:00:00,7581,59.383353
1993-09-24T00:00:00,7525.1,54.992897
1993-09-27T00:00:00,7452.1,49.813409
1993-09-28T00:00:00,7470.5,51.064486
1993-09-29T00:00:00,7551.1,56.213653
1993-09-30T00:00:00,7676.2,62.762955
1993-10-04T00:00:00,7744.3,65.764897
1993-10-05T00:00:00,7869.5,70.477139
1993-10-06T00:00:00,8041.6,75.474445
1993-10-07T00:00:00,8066.8,76.112063
1993-10-08T00:00:00,8005.6,71.266307
1993-10-11T00:00:00,8192.2,76.234514
1993-10-12T00:00:00,8253.5,77.604459
1993-10-13T00:00:00,8293,78.46586
1993-10-14T00:00:00,8412.4,80.862098
1993-10-15T00:00:00,8764,85.853995
1993-10-18T00:00:00,9031.1,88.341781
1993-10-19T00:00:00,8861.4,78.853395
1993-10-20T00:00:00,8902.8,79.433738
1993-10-21T00:00:00,8882.7,78.31006
1993-10-22T00:00:00,8719.3,69.680494
1993-10-25T00:00:00,8767.5,70.705981
1993-10-26T00:00:00,8790.9,71.214992
1993-10-27T00:00:00,8903.2,73.586995
1993-10-28T00:00:00,9010.3,75.647995
1993-10-29T00:00:00,9329.1,80.520493
1993-11-01T00:00:00,9629.2,83.805377
1993-11-02T00:00:00,9642.9,83.938535
1993-11-03T00:00:00,9352.1,70.658
1993-11-04T00:00:00,9204.9,65.047722
1993-11-05T00:00:00,8996.9,58.035481
1993-11-08T00:00:00,9178,61.887851
1993-11-09T00:00:00,9088.5,59.004989
1993-11-10T00:00:00,9325.4,63.810384
1993-11-11T00:00:00,9674.8,69.490703
1993-11-12T00:00:00,9701.3,69.876889
1993-11-15T00:00:00,9733.3,70.364711
1993-11-16T00:00:00,9683.7,68.512675
1993-11-17T00:00:00,9507,62.228826
1993-11-18T00:00:00,9335.4,56.782144
1993-11-19T00:00:00,9263.9,54.636315
1993-11-22T00:00:00,9170.6,51.881115
1993-11-23T00:00:00,9036,48.111728
1993-11-24T00:00:00,9238.1,53.566749
1993-11-25T00:00:00,9286.3,54.787566
1993-11-26T00:00:00,9274.4,54.407234
1993-11-29T00:00:00,9012.8,46.727766
1993-11-30T00:00:00,9125.2,49.993736
1993-12-01T00:00:00,9254,53.51093
1993-12-02T00:00:00,9238.2,53.018297
1993-12-03T00:00:00,9294.4,54.618674
1993-12-06T00:00:00,9609.7,62.364437
1993-12-07T00:00:00,9736.6,64.956896
1993-12-08T00:00:00,9750.2,65.233297
1993-12-09T00:00:00,9990.3,69.767023
1993-12-10T00:00:00,10228.1,73.45866
1993-12-13T00:00:00,10248.6,73.756164
1993-12-14T00:00:00,10021.5,65.056404
1993-12-15T00:00:00,9945.3,62.396936
1993-12-16T00:00:00,10339.7,69.375163
1993-12-17T00:00:00,10568.9,72.561848
1993-12-20T00:00:00,10814.8,75.506565
1993-12-21T00:00:00,10524.3,66.435445
1993-12-22T00:00:00,10708,68.973801
1993-12-23T00:00:00,10881.2,71.186352
1993-12-24T00:00:00,11039.8,73.079513
1993-12-28T00:00:00,11570.2,78.23081
1993-12-29T00:00:00,11449.8,74.734865
1993-12-30T00:00:00,11877.5,78.423496
1993-12-31T00:00:00,11888.4,78.509608
1994-01-03T00:00:00,12086.5,80.066655
1994-01-04T00:00:00,12201.1,80.927547
1994-01-05T00:00:00,12167.9,79.851601
1994-01-06T00:00:00,11384.2,59.680734
1994-01-07T00:00:00,11001.5,52.682327
1994-01-10T00:00:00,11366.9,57.773783
1994-01-11T00:00:00,11155.8,54.148754
1994-01-12T00:00:00,10712.7,47.422636
1994-01-13T00:00:00,10176.5,40.81553
1994-01-14T00:00:00,10774.3,49.297031
1994-01-17T00:00:00,10792.9,49.539335
1994-01-18T00:00:00,11017.7,52.494221
1994-01-19T00:00:00,11363.8,56.698404
1994-01-20T00:00:00,11264.8,55.193728
1994-01-21T00:00:00,11459.4,57.576961
1994-01-24T00:00:00,11600.1,59.264063
1994-01-25T00:00:00,11490.9,57.357534
1994-01-26T00:00:00,11239.6,53.122248
1994-01-27T00:00:00,11470.4,56.312859
1994-01-28T00:00:00,11377.8,54.704115
1994-01-31T00:00:00,11487,56.289947
1994-02-01T00:00:00,11826.9,60.880877
1994-02-02T00:00:00,11785.8,60.059437
1994-02-03T00:00:00,11851.1,60.960703
1994-02-04T00:00:00,12157.6,64.957697
1994-02-07T00:00:00,11414.3,51.253007
1994-02-08T00:00:00,11454.1,51.838927
1994-02-09T00:00:00,11504,52.608053
1994-02-14T00:00:00,10988.8,44.675228
1994-02-15T00:00:00,11012.3,45.082015
1994-02-16T00:00:00,10634.1,39.986386
1994-02-17T00:00:00,10786.6,42.794195
1994-02-18T00:00:00,10825.9,43.527463
1994-02-21T00:00:00,10456.5,38.528361
1994-02-22T00:00:00,10674,42.701107
1994-02-23T00:00:00,10763.2,44.368948
1994-02-24T00:00:00,10432,39.743205
1994-02-25T00:00:00,10100.3,35.725979
1994-02-28T00:00:00,10410.2,41.659275
1994-03-01T00:00:00,10148.4,38.431655
1994-03-02T00:00:00,9877.4,35.376263
1994-03-03T00:00:00,9802,34.553163
1994-03-04T00:00:00,9918.2,36.986453
1994-03-07T00:00:00,10061.6,39.953475
1994-03-08T00:00:00,10294.6,44.524169
1994-03-09T00:00:00,10224.4,43.45102
1994-03-10T00:00:00,10129.1,41.972031
1994-03-11T00:00:00,9905.7,38.650807
1994-03-14T00:00:00,9980.1,40.34385
1994-03-15T00:00:00,9863.6,38.549861
1994-03-16T00:00:00,9720.6,36.409664
1994-03-17T00:00:00,9513.1,33.503083
1994-03-18T00:00:00,9132.3,28.937554
1994-03-21T00:00:00,8667,24.537505
1994-03-22T00:00:00,9012.2,32.711913
1994-03-23T00:00:00,9465.5,41.650376
1994-03-24T00:00:00,9320.8,39.831437
1994-03-25T00:00:00,9234.2,38.740991
1994-03-28T00:00:00,9197,38.256492
1994-03-29T00:00:00,9480.1,43.996577
1994-03-30T00:00:00,9232.2,40.450319
1994-03-31T00:00:00,9029.9,37.774515
1994-04-06T00:00:00,9234.3,41.952668
1994-04-07T00:00:00,9285.9,42.993296
1994-04-08T00:00:00,9298.2,43.254443
1994-04-11T00:00:00,9476.8,47.047642
1994-04-12T00:00:00,9738.1,52.093245
1994-04-13T00:00:00,9753.8,52.386808
1994-04-14T00:00:00,9600.6,49.217485
1994-04-15T00:00:00,9536.1,47.903479
1994-04-18T00:00:00,9506.8,47.285886
1994-04-19T00:00:00,9303.9,43.138286
1994-04-20T00:00:00,9221,41.535264
1994-04-21T00:00:00,8934.6,36.490309
1994-04-22T00:00:00,9156.9,42.344075
1994-04-25T00:00:00,9136.1,41.954419
1994-04-26T00:00:00,9328.6,46.830837
1994-04-27T00:00:00,9113.3,42.527552
1994-04-28T00:00:00,9163.1,43.813635
1994-04-29T00:00:00,8966.1,40.000386
1994-05-02T00:00:00,8799.7,37.065899
1994-05-03T00:00:00,8679.1,35.058472
1994-05-04T00:00:00,8369.4,30.491553
1994-05-05T00:00:00,8412.9,31.834709
1994-05-06T00:00:00,8620.3,37.9875
1994-05-09T00:00:00,8421.7,34.752665
1994-05-10T00:00:00,8540.1,38.134978
1994-05-11T00:00:00,8906.2,47.241922
1994-05-12T00:00:00,8878.9,46.689973
1994-05-13T00:00:00,9134.7,52.312115
1994-05-16T00:00:00,9253.4,54.699543
1994-05-17T00:00:00,9044.7,49.963342
1994-05-18T00:00:00,9476.6,58.057102
1994-05-19T00:00:00,9355,55.3428
1994-05-20T00:00:00,9631.6,59.931685
1994-05-23T00:00:00,9589.8,58.945909
1994-05-24T00:00:00,9490.1,56.556409
1994-05-25T00:00:00,9521.4,57.143765
1994-05-26T00:00:00,9481.7,56.107602
1994-05-27T00:00:00,9470.1,55.789283
1994-05-30T00:00:00,9523.6,57.000941
1994-05-31T00:00:00,9553.6,57.701
1994-06-01T00:00:00,9512.1,56.334647
1994-06-02T00:00:00,9222.3,47.819045
1994-06-03T00:00:00,9234.3,48.168428
1994-06-06T00:00:00,9383,52.419811
1994-06-07T00:00:00,9247.9,48.525464
1994-06-08T00:00:00,9291.2,49.812389
1994-06-09T00:00:00,9190.6,46.879864
1994-06-10T00:00:00,9111.2,44.645818
1994-06-15T00:00:00,9149.5,45.983026
1994-06-16T00:00:00,9022.9,42.341878
1994-06-17T00:00:00,9114,45.675424
1994-06-20T00:00:00,8998.2,42.325586
1994-06-21T00:00:00,8857.8,38.626691
1994-06-22T00:00:00,8876.8,39.398524
1994-06-23T00:00:00,8966.8,43.051918
1994-06-24T00:00:00,8881,40.542607
1994-06-27T00:00:00,8647.5,34.627444
1994-06-28T00:00:00,8673.5,35.751503
1994-06-29T00:00:00,8640.3,34.925679
1994-06-30T00:00:00,8758.4,40.215922
1994-07-01T00:00:00,8634.4,36.830377
1994-07-04T00:00:00,8628.3,36.666847
1994-07-05T00:00:00,8623.2,36.520846
1994-07-06T00:00:00,8454.9,31.993501
1994-07-07T00:00:00,8490.9,33.881614
1994-07-08T00:00:00,8433,32.327064
1994-07-11T00:00:00,8394.9,31.309078
1994-07-12T00:00:00,8591.5,41.539256
1994-07-13T00:00:00,8828.9,51.024429
1994-07-14T00:00:00,8808.3,50.262359
1994-07-15T00:00:00,9117,59.922286
1994-07-18T00:00:00,9193.8,61.904592
1994-07-19T00:00:00,9145,59.877946
1994-07-20T00:00:00,9188.8,61.108632
1994-07-21T00:00:00,9117.7,57.998621
1994-07-22T00:00:00,9153,59.111257
1994-07-25T00:00:00,9174.6,59.812778
1994-07-26T00:00:00,9194.4,60.482088
1994-07-27T00:00:00,9402.2,66.742392
1994-07-28T00:00:00,9402.7,66.756038
1994-07-29T00:00:00,9482.8,68.953835
1994-08-01T00:00:00,9683.7,73.657752
1994-08-02T00:00:00,9695,73.897315
1994-08-03T00:00:00,9585.9,67.513385
1994-08-04T00:00:00,9642.9,69.019251
1994-08-05T00:00:00,9602.2,66.643802
1994-08-08T00:00:00,9537.9,62.957233
1994-08-09T00:00:00,9446.4,58.037244
1994-08-10T00:00:00,9618.1,63.760402
1994-08-11T00:00:00,9524.5,59.033662
1994-08-12T00:00:00,9464.6,56.164166
1994-08-15T00:00:00,9486.1,56.972605
1994-08-16T00:00:00,9366.6,51.308616
1994-08-17T00:00:00,9538,57.790408
1994-08-18T00:00:00,9518.9,56.881703
1994-08-19T00:00:00,9404.4,51.639587
1994-08-22T00:00:00,9457.3,53.759843
1994-08-23T00:00:00,9234.1,44.829206
1994-08-24T00:00:00,9238.7,45.031873
1994-08-25T00:00:00,9336.1,49.280379
1994-08-26T00:00:00,9399.1,51.871536
1994-08-30T00:00:00,9686.6,61.530244
1994-08-31T00:00:00,9929.4,67.468011
1994-09-01T00:00:00,9890.9,65.735405
1994-09-02T00:00:00,9901.6,65.99676
1994-09-05T00:00:00,9962,67.503568
1994-09-06T00:00:00,10036,69.298611
1994-09-07T00:00:00,10165.9,72.201454
1994-09-08T00:00:00,10151,71.367907
1994-09-09T00:00:00,10145,71.012384
1994-09-12T00:00:00,9890.4,57.844424
1994-09-13T00:00:00,9937,59.330911
1994-09-14T00:00:00,9846.4,55.251679
1994-09-15T00:00:00,9862.6,55.836379
1994-09-16T00:00:00,9968.5,59.556611
1994-09-19T00:00:00,9801.4,52.098997
1994-09-20T00:00:00,9824.8,52.986795
1994-09-22T00:00:00,9668.1,46.739511
1994-09-23T00:00:00,9632.5,45.429053
1994-09-26T00:00:00,9643.6,45.938019
1994-09-27T00:00:00,9610.2,44.590372
1994-09-28T00:00:00,9693.5,48.637382
1994-09-29T00:00:00,9700.2,48.960285
1994-09-30T00:00:00,9521.2,41.46089
1994-10-03T00:00:00,9492.5,40.39258
1994-10-04T00:00:00,9504.1,41.053694
1994-10-05T00:00:00,9298.4,33.878127
1994-10-06T00:00:00,9276.3,33.206589
1994-10-07T00:00:00,9284.9,33.756868
1994-10-10T00:00:00,9248.4,32.531864
1994-10-11T00:00:00,9362.3,39.86543
1994-10-12T00:00:00,9532.4,48.813638
1994-10-14T00:00:00,9550.9,49.690466
1994-10-17T00:00:00,9455.9,45.390532
1994-10-18T00:00:00,9418.6,43.78833
1994-10-19T00:00:00,9320.1,39.793687
1994-10-20T00:00:00,9388.8,43.654544
1994-10-21T00:00:00,9338.6,41.55743
1994-10-24T00:00:00,9364.3,43.065367
1994-10-25T00:00:00,9246.5,38.200015
1994-10-26T00:00:00,9252.4,38.574321
1994-10-27T00:00:00,9304.6,41.92572
1994-10-28T00:00:00,9379.5,46.441192
1994-10-31T00:00:00,9646.3,58.745981
1994-11-01T00:00:00,9573.4,55.026025
1994-11-02T00:00:00,9451.8,49.406095
1994-11-03T00:00:00,9492,51.181212
1994-11-04T00:00:00,9530.4,52.881831
1994-11-07T00:00:00,9434.3,48.343129
1994-11-08T00:00:00,9416.1,47.51145
1994-11-09T00:00:00,9405.5,47.004252
1994-11-10T00:00:00,9390.8,46.266614
1994-11-11T00:00:00,9367.9,45.079778
1994-11-14T00:00:00,9378.9,45.799015
1994-11-15T00:00:00,9565.7,56.271956
1994-11-16T00:00:00,9592.2,57.525791
1994-11-17T00:00:00,9518.3,52.96488
1994-11-18T00:00:00,9427.4,47.930928
1994-11-21T00:00:00,9303.2,42.050195
1994-11-22T00:00:00,8948.4,30.52751
1994-11-23T00:00:00,8576,23.30808
1994-11-24T00:00:00,8647.9,26.902415
1994-11-25T00:00:00,8658.8,27.457479
1994-11-28T00:00:00,8662.4,27.652879
1994-11-29T00:00:00,8658.3,27.561824
1994-11-30T00:00:00,8466.3,23.636706
1994-12-01T00:00:00,8430.8,22.984928
1994-12-02T00:00:00,8221.6,19.56169
1994-12-05T00:00:00,8302.5,24.259481
1994-12-06T00:00:00,8332.7,25.996976
1994-12-07T00:00:00,8268.5,24.699793
1994-12-08T00:00:00,8068.3,21.1549
1994-12-09T00:00:00,7789.1,17.403578
1994-12-12T00:00:00,7707.8,16.486789
1994-12-13T00:00:00,7849.8,24.015778
1994-12-14T00:00:00,7997.4,30.980969
1994-12-15T00:00:00,8259.6,41.278593
1994-12-16T00:00:00,8166.4,39.048415
1994-12-19T00:00:00,8178.3,39.497885
1994-12-20T00:00:00,8267.3,42.889892
1994-12-21T00:00:00,8331.6,45.276945
1994-12-22T00:00:00,8412.7,48.216842
1994-12-23T00:00:00,8311.9,44.982195
1994-12-28T00:00:00,8268.2,43.616102
1994-12-29T00:00:00,8196,41.380101
1994-12-30T00:00:00,8191,41.222494
1995-01-03T00:00:00,7844.1,32.090253
1995-01-04T00:00:00,7887,34.036441
1995-01-05T00:00:00,7918.4,35.493619
1995-01-06T00:00:00,7683.3,30.127302
1995-01-09T00:00:00,7528.9,27.216955
1995-01-10T00:00:00,7541.7,27.839302
1995-01-11T00:00:00,7392.8,25.145688
1995-01-12T00:00:00,7418.1,26.447902
1995-01-13T00:00:00,7252.3,23.555808
1995-01-16T00:00:00,7504.2,35.157228
1995-01-17T00:00:00,7606.5,39.193225
1995-01-18T00:00:00,7630.2,40.123061
1995-01-19T00:00:00,7422,35.05215
1995-01-20T00:00:00,7278.1,32.038271
1995-01-23T00:00:00,6967.9,26.707296
1995-01-24T00:00:00,7022.9,28.964237
1995-01-25T00:00:00,7240.7,37.209983
1995-01-26T00:00:00,7310.5,39.628596
1995-01-27T00:00:00,7297.1,39.315503
1995-01-30T00:00:00,7342.7,41.023124
1995-02-03T00:00:00,7478.9,45.918225
1995-02-06T00:00:00,7897.8,57.58008
1995-02-07T00:00:00,8004,59.938611
1995-02-08T00:00:00,7934.8,57.687885
1995-02-09T00:00:00,8054.9,60.462763
1995-02-10T00:00:00,8012.8,59.002033
1995-02-13T00:00:00,7974.8,57.648235
1995-02-14T00:00:00,7862.7,53.731512
1995-02-15T00:00:00,8103.1,60.006836
1995-02-16T00:00:00,8133.3,60.72744
1995-02-17T00:00:00,8043,57.397258
1995-02-20T00:00:00,7906.7,52.699582
1995-02-21T00:00:00,8082.3,57.523042
1995-02-22T00:00:00,7909.3,51.907052
1995-02-23T00:00:00,7976.4,53.79143
1995-02-24T00:00:00,8219,59.907871
1995-02-27T00:00:00,8126.7,56.82597
1995-02-28T00:00:00,8327.5,61.469861
1995-03-01T00:00:00,8297,60.407022
1995-03-02T00:00:00,8253.3,58.837294
1995-03-03T00:00:00,8185.2,56.378615
1995-03-06T00:00:00,8093.9,53.170651
1995-03-07T00:00:00,8138.7,54.537622
1995-03-08T00:00:00,7930,47.571138
1995-03-09T00:00:00,8076.8,52.196691
1995-03-10T00:00:00,7949.4,48.22062
1995-03-13T00:00:00,8111.3,53.108978
1995-03-14T00:00:00,8094.6,52.557792
1995-03-15T00:00:00,8365.2,59.832285
1995-03-16T00:00:00,8347.8,59.203659
1995-03-17T00:00:00,8534.7,63.624552
1995-03-20T00:00:00,8594.4,64.931782
1995-03-21T00:00:00,8580.3,64.343645
1995-03-22T00:00:00,8509.1,61.32306
1995-03-23T00:00:00,8467.7,59.571876
1995-03-24T00:00:00,8484.7,60.076044
1995-03-27T00:00:00,8687.5,65.589083
1995-03-28T00:00:00,8827.9,68.801119
1995-03-29T00:00:00,8732.8,64.415105
1995-03-30T00:00:00,8676.2,61.886445
1995-03-31T00:00:00,8587.7,58.049274
1995-04-03T00:00:00,8400.4,50.861651
1995-04-04T00:00:00,8491.9,53.866826
1995-04-06T00:00:00,8418.2,51.153182
1995-04-07T00:00:00,8470.3,52.957355
1995-04-10T00:00:00,8469.8,52.937147
1995-04-11T00:00:00,8514.6,54.608471
1995-04-12T00:00:00,8509.7,54.380997
1995-04-13T00:00:00,8662,59.963364
1995-04-18T00:00:00,8645,59.094103
1995-04-19T00:00:00,8581.9,55.857347
1995-04-20T00:00:00,8631.4,57.809617
1995-04-21T00:00:00,8645.4,58.370395
1995-04-24T00:00:00,8625.6,57.212183
1995-04-25T00:00:00,8505.6,50.652311
1995-04-26T00:00:00,8285.7,41.305851
1995-04-27T00:00:00,8312.3,42.683593
1995-04-28T00:00:00,8361,45.21893
1995-05-01T00:00:00,8226,39.944204
1995-05-02T00:00:00,8212.1,39.434148
1995-05-03T00:00:00,8299.7,44.264409
1995-05-04T00:00:00,8319.8,45.341561
1995-05-05T00:00:00,8332.2,46.034461
1995-05-08T00:00:00,8488.4,53.953217
1995-05-09T00:00:00,8574.1,57.627005
1995-05-10T00:00:00,8796.9,65.363844
1995-05-11T00:00:00,9025.7,71.182874
1995-05-12T00:00:00,9217.8,74.983107
1995-05-15T00:00:00,9189.8,73.462419
1995-05-16T00:00:00,9162.3,71.91971
1995-05-17T00:00:00,9170.2,72.100964
1995-05-18T00:00:00,9115.7,68.801542
1995-05-19T00:00:00,9013.3,62.970798
1995-05-22T00:00:00,9058.7,64.410868
1995-05-23T00:00:00,9302.9,70.95418
1995-05-24T00:00:00,9258.2,68.472516
1995-05-25T00:00:00,9390.6,71.636865
1995-05-26T00:00:00,9329.2,68.217421
1995-05-29T00:00:00,9316.2,67.482954
1995-05-30T00:00:00,9245.3,63.469398
1995-05-31T00:00:00,9407.4,68.135589
1995-06-01T00:00:00,9559.7,71.782505
1995-06-05T00:00:00,9570.4,72.024755
1995-06-06T00:00:00,9497.8,67.773277
1995-06-07T00:00:00,9382.6,61.563423
1995-06-08T00:00:00,9292.8,57.166272
1995-06-09T00:00:00,9267.6,55.958395
1995-06-12T00:00:00,9121.5,49.436618
1995-06-13T00:00:00,9103.2,48.671444
1995-06-14T00:00:00,9364.8,58.548423
1995-06-15T00:00:00,9262,54.139623
1995-06-16T00:00:00,9314,55.946707
1995-06-20T00:00:00,9278.7,54.380182
1995-06-21T00:00:00,9243.7,52.801526
1995-06-22T00:00:00,9159,49.087715
1995-06-23T00:00:00,9224.4,51.900845
1995-06-26T00:00:00,9201.3,50.832461
1995-06-27T00:00:00,9199.5,50.744804
1995-06-28T00:00:00,9151.4,48.345624
1995-06-29T00:00:00,9200.1,50.877931
1995-06-30T00:00:00,9206.5,51.2164
1995-07-03T00:00:00,9138.2,47.458208
1995-07-04T00:00:00,9182.5,50.019944
1995-07-05T00:00:00,9407.3,60.535139
1995-07-06T00:00:00,9376.9,58.735509
1995-07-07T00:00:00,9632.3,67.481964
1995-07-10T00:00:00,9727.5,70.031825
1995-07-11T00:00:00,9670,66.633235
1995-07-12T00:00:00,9639.6,64.841609
1995-07-13T00:00:00,9742.4,67.977204
1995-07-14T00:00:00,9728,67.074793
1995-07-17T00:00:00,9634,61.349445
1995-07-18T00:00:00,9617,60.34622
1995-07-19T00:00:00,9418.9,50.07094
1995-07-20T00:00:00,9423.2,50.268883
1995-07-21T00:00:00,9410.2,49.628299
1995-07-24T00:00:00,9288,43.957753
1995-07-25T00:00:00,9359.1,47.701993
1995-07-26T00:00:00,9355,47.504894
1995-07-27T00:00:00,9361.3,47.861386
1995-07-28T00:00:00,9451.7,52.813197
1995-07-31T00:00:00,9453.4,52.903782
1995-08-01T00:00:00,9385.3,48.857558
1995-08-02T00:00:00,9410.1,50.346915
1995-08-03T00:00:00,9379.7,48.483053
1995-08-04T00:00:00,9362.8,47.431797
1995-08-07T00:00:00,9318.4,44.690153
1995-08-08T00:00:00,9303.8,43.79374
1995-08-09T00:00:00,9301.7,43.658093
1995-08-10T00:00:00,9142.6,34.850703
1995-08-11T00:00:00,9006.9,29.402417
1995-08-14T00:00:00,8924.3,26.669377
1995-08-15T00:00:00,8931.3,27.286231
1995-08-16T00:00:00,8985.1,32.019388
1995-08-17T00:00:00,8896.7,28.712224
1995-08-18T00:00:00,8895.8,28.679746
1995-08-21T00:00:00,8900.5,29.130588
1995-08-22T00:00:00,8947.2,33.620616
1995-08-23T00:00:00,9132.6,47.768726
1995-08-24T00:00:00,9058.3,43.744754
1995-08-25T00:00:00,9080.4,45.222837
1995-08-29T00:00:00,9152.9,49.875645
1995-08-30T00:00:00,9197.2,52.528995
1995-08-31T00:00:00,9179.9,51.385038
1995-09-01T00:00:00,9196.5,52.454985
1995-09-04T00:00:00,9253,56.004169
1995-09-05T00:00:00,9222.9,53.704136
1995-09-06T00:00:00,9194.7,51.567375
1995-09-07T00:00:00,9279,57.066658
1995-09-08T00:00:00,9393.2,63.167895
1995-09-11T00:00:00,9439,65.297818
1995-09-12T00:00:00,9434.8,64.927025
1995-09-13T00:00:00,9581.4,71.096552
1995-09-14T00:00:00,9680.1,74.365926
1995-09-15T00:00:00,9797.4,77.607678
1995-09-18T00:00:00,9770.1,75.22336
1995-09-19T00:00:00,9646.1,65.395656
1995-09-20T00:00:00,9631,64.29409
1995-09-21T00:00:00,9536.3,57.726658
1995-09-22T00:00:00,9541.9,57.999869
1995-09-25T00:00:00,9497.9,54.992517
1995-09-26T00:00:00,9583.3,59.393436
1995-09-27T00:00:00,9650.6,62.504968
1995-09-28T00:00:00,9600.6,58.894274
1995-09-29T00:00:00,9646.3,61.105799
1995-10-02T00:00:00,9725,64.634483
1995-10-03T00:00:00,9805.5,67.847739
1995-10-04T00:00:00,9940,72.365542
1995-10-05T00:00:00,9888,68.365901
1995-10-06T00:00:00,9873.9,67.280035
1995-10-09T00:00:00,9863.4,66.433821
1995-10-10T00:00:00,9730.9,56.736189
1995-10-11T00:00:00,9635.1,50.945663
1995-10-12T00:00:00,9685.1,53.606998
1995-10-13T00:00:00,9883.8,62.349004
1995-10-16T00:00:00,10009.3,66.626511
1995-10-17T00:00:00,10032.9,67.377079
1995-10-18T00:00:00,9973.7,63.518034
1995-10-19T00:00:00,9981.6,63.815869
1995-10-20T00:00:00,9895.2,58.217957
1995-10-23T00:00:00,9880.5,57.297046
1995-10-24T00:00:00,9775.7,51.092033
1995-10-25T00:00:00,9841.1,54.410065
