@relation QueryResult_rsi1_rsi2_rsi3_rsi4_rsi5_rsi6_rsi7_rsi8_rsi9_rsi10_rsi11_rsi12_rsi13_rsi14_rsi15_rsi16_rsi17_rsi18_rsi19_rsi20_rsi21_rsi22_rsi23_rsi24_rsi25_rsi26_rsi27_rsi28_rsi29_rsi30_rsi31_rsi32_rsi33_rsi34_rsi35_rsi36_rsi37_rsi38_rsi39_rsi40_rsi41_rsi42_rsi43_rsi44_rsi45_rsi46_rsi47_rsi48_rsi49_rsi50

@attribute Date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute Adj_C numeric
@attribute rsi1 numeric
@attribute rsi2 numeric
@attribute rsi3 numeric
@attribute rsi4 numeric
@attribute rsi5 numeric
@attribute rsi6 numeric
@attribute rsi7 numeric
@attribute rsi8 numeric
@attribute rsi9 numeric
@attribute rsi10 numeric
@attribute rsi11 numeric
@attribute rsi12 numeric
@attribute rsi13 numeric
@attribute rsi14 numeric
@attribute rsi15 numeric
@attribute rsi16 numeric
@attribute rsi17 numeric
@attribute rsi18 numeric
@attribute rsi19 numeric
@attribute rsi20 numeric
@attribute rsi21 numeric
@attribute rsi22 numeric
@attribute rsi23 numeric
@attribute rsi24 numeric
@attribute rsi25 numeric
@attribute rsi26 numeric
@attribute rsi27 numeric
@attribute rsi28 numeric
@attribute rsi29 numeric
@attribute rsi30 numeric
@attribute rsi31 numeric
@attribute rsi32 numeric
@attribute rsi33 numeric
@attribute rsi34 numeric
@attribute rsi35 numeric
@attribute rsi36 numeric
@attribute rsi37 numeric
@attribute rsi38 numeric
@attribute rsi39 numeric
@attribute rsi40 numeric
@attribute rsi41 numeric
@attribute rsi42 numeric
@attribute rsi43 numeric
@attribute rsi44 numeric
@attribute rsi45 numeric
@attribute rsi46 numeric
@attribute rsi47 numeric
@attribute rsi48 numeric
@attribute rsi49 numeric
@attribute rsi50 numeric

@data
1988-06-01T00:00:00,2516.2,0,2509.83999,2507.932623,2507.578277,2507.815126,2508.386163,2509.210899,2510.245348,2511.45054,2512.788188,2514.221825,2515.718189,2517.247935,2518.78579,2520.310394,2521.803968,2523.251948,2524.642599,2525.966658,2527.217008,2528.388381,2529.477099,2530.480847,2531.398473,2532.229819,2532.97557,2533.637127,2534.216496,2534.716191,2535.139147,2535.488647,2535.768256,2535.981761,2536.133118,2536.226404,2536.265776,2536.255434,2536.199584,2536.102409,2535.968046,2535.800555,2535.603909,2535.381968,2535.138472,2534.877021,2534.601071,2534.313929,2534.018736,2533.718474,2533.415964
1988-06-02T00:00:00,2546.8,0,2534.479997,2527.366312,2523.266966,2520.810084,2519.361545,2518.608174,2518.368604,2518.520432,2518.972153,2519.651521,2520.500006,2521.469658,2522.521018,2523.621594,2524.744678,2525.868398,2526.974957,2528.049992,2529.082055,2530.062164,2530.983438,2531.840776,2532.630595,2533.350602,2533.999602,2534.577332,2535.084324,2535.521778,2535.89146,2536.195607,2536.436847,2536.618128,2536.742654,2536.813826,2536.835194,2536.810412,2536.743195,2536.637289,2536.496434,2536.324338,2536.124657,2535.90097,2535.656762,2535.395412,2535.120175,2534.834182,2534.54042,2534.241735,2533.940829
1988-06-03T00:00:00,2568.3,0,2557.026666,2547.833156,2541.28018,2536.640056,2533.343961,2531.031131,2529.46447,2528.476346,2527.940853,2527.759601,2527.853852,2528.159707,2528.624883,2529.206395,2529.868833,2530.583021,2531.324961,2532.074993,2532.817097,2533.538331,2534.228356,2534.879045,2535.484147,2536.039017,2536.540372,2536.986094,2537.37506,2537.706993,2537.982334,2538.202131,2538.367947,2538.481768,2538.545931,2538.563058,2538.535994,2538.467758,2538.361493,2538.220425,2538.047827,2537.846989,2537.621185,2537.373653,2537.107573,2536.826046,2536.532082,2536.228591,2535.918362,2535.604066,2535.288247
1988-06-06T00:00:00,2590.4,0,2579.275555,2569.116578,2560.928108,2554.560037,2549.645686,2545.873348,2543.005699,2540.861077,2539.297061,2538.199667,2537.476336,2537.051178,2536.861565,2536.855596,2536.990147,2537.229352,2537.543387,2537.907494,2538.301183,2538.707574,2539.112847,2539.505791,2539.877416,2540.220631,2540.529974,2540.801373,2541.031953,2541.21986,2541.364118,2541.464498,2541.521405,2541.535781,2541.509021,2541.442888,2541.339454,2541.201034,2541.030134,2540.829403,2540.601592,2540.349513,2540.076013,2539.783941,2539.476125,2539.155348,2538.824334,2538.485733,2538.142102,2537.795903,2537.449492
1988-06-07T00:00:00,2587,0,2584.425185,2578.058289,2571.356865,2565.373358,2560.318347,2556.155011,2552.78221,2550.088861,2547.970323,2546.333056,2545.095361,2544.186724,2543.54669,2543.123646,2542.873659,2542.759424,2542.749346,2542.816744,2542.939166,2543.097794,2543.276947,2543.463642,2543.647222,2543.819044,2543.972198,2544.101275,2544.202163,2544.27187,2544.308369,2544.310467,2544.277683,2544.210147,2544.108505,2543.973839,2543.807592,2543.611506,2543.387563,2543.137933,2542.864929,2542.570965,2542.258524,2541.930126,2541.588297,2541.235551,2540.874362,2540.507161,2540.136302,2539.764067,2539.392649
1988-06-08T00:00:00,2609,0,2600.808395,2593.529144,2586.414119,2579.915572,2574.227391,2569.366258,2565.275052,2561.871089,2559.066628,2556.777547,2554.926844,2553.445763,2552.273798,2551.35819,2550.653229,2550.119488,2549.723099,2549.43507,2549.230674,2549.088904,2548.991995,2548.925005,2548.875445,2548.832964,2548.789072,2548.736898,2548.670979,2548.587078,2548.482022,2548.353563,2548.200248,2548.021315,2547.816591,2547.586403,2547.331506,2547.053006,2546.752304,2546.431036,2546.09103,2545.734252,2545.362779,2544.978756,2544.584373,2544.181831,2543.773326,2543.36103,2542.947065,2542.533504,2542.122349
1988-06-09T00:00:00,2640.8,0,2627.469465,2617.164572,2608.168471,2600.210381,2593.248136,2587.224694,2582.058374,2577.656871,2573.927241,2570.781289,2568.138099,2565.92494,2564.077291,2562.538417,2561.258731,2560.1951,2559.310141,2558.571563,2557.951562,2557.426276,2556.9753,2556.581254,2556.229409,2555.907351,2555.604697,2555.312834,2555.024705,2554.734606,2554.438021,2554.131465,2553.812354,2553.478885,2553.129928,2552.764936,2552.383857,2551.987058,2551.575262,2551.149485,2550.710979,2550.261193,2549.80172,2549.334267,2548.860623,2548.382621,2547.90212,2547.420987,2546.941063,2546.464164,2545.992061
1988-06-10T00:00:00,2647.4,0,2640.756488,2632.282286,2623.861083,2615.940254,2608.720097,2602.26852,2596.578735,2591.605497,2587.285924,2583.551074,2580.332237,2577.564234,2575.186986,2573.146115,2571.392998,2569.884534,2568.582758,2567.454407,2566.470461,2565.605706,2564.838318,2564.149483,2563.523056,2562.945247,2562.404349,2561.890489,2561.395415,2560.912299,2560.435568,2559.960748,2559.484333,2559.003656,2558.516789,2558.02244,2557.519864,2557.008792,2556.489351,2555.96201,2555.427517,2554.88685,2554.341174,2553.791801,2553.240151,2552.687724,2552.136073,2551.586779,2551.041428,2550.501598,2549.968843
1988-06-14T00:00:00,2672.7,0,2662.052163,2652.491143,2643.39665,2634.86017,2627.00007,2619.87639,2613.494572,2607.824398,2602.815756,2598.409228,2594.542662,2591.155058,2588.188721,2585.59035,2583.311469,2581.308474,2579.542468,2577.978966,2576.58756,2575.341551,2574.217594,2573.19536,2572.257212,2571.387921,2570.574397,2569.805454,2569.071593,2568.364813,2567.678435,2567.006952,2566.345888,2565.691676,2565.041544,2564.393415,2563.745818,2563.097803,2562.448872,2561.79891,2561.148126,2560.497,2559.846236,2559.196719,2558.549478,2557.905649,2557.266452,2556.633163,2556.007084,2555.389534,2554.78183
1988-06-15T00:00:00,2699.6,0,2687.084054,2676.045572,2665.87799,2656.440113,2647.742907,2639.807293,2632.629111,2626.179518,2620.412892,2615.274357,2610.70533,2606.647192,2603.043558,2599.841556,2596.992473,2594.451977,2592.180103,2590.141069,2588.30303,2586.637773,2585.120412,2583.72908,2582.444635,2581.250388,2580.131849,2579.076493,2578.073552,2577.113825,2576.189503,2575.294017,2574.421895,2573.568637,2572.730599,2571.904892,2571.089287,2570.282129,2569.482263,2568.688964,2567.901876,2567.120953,2566.346411,2565.578686,2564.81839,2564.066273,2563.323199,2562.590115,2561.868019,2561.157952,2560.460974
1988-06-16T00:00:00,2693.5,0,2691.361351,2684.772786,2676.926794,2668.793409,2660.816362,2653.230469,2646.155976,2639.643614,2633.701457,2628.311964,2623.442971,2619.054736,2615.104417,2611.548862,2608.346299,2605.457313,2602.845355,2600.476962,2598.321789,2596.352521,2594.544724,2592.876656,2591.329064,2589.884974,2588.52949,2587.249601,2586.033997,2584.872903,2583.757923,2582.681891,2581.63875,2580.623423,2579.631708,2578.660176,2577.706082,2576.76728,2575.842147,2574.929516,2574.028614,2573.139002,2572.260532,2571.393291,2570.537572,2569.693827,2568.862637,2568.044693,2567.240753,2566.451634,2565.67819
1988-06-17T00:00:00,2718,0,2709.12045,2701.386393,2693.356076,2685.195606,2677.154544,2669.422852,2662.121314,2655.314892,2649.028465,2643.25997,2637.990207,2633.189774,2628.823828,2624.855254,2621.246735,2617.962056,2614.966896,2612.229266,2609.719714,2607.411383,2605.279966,2603.303602,2601.462739,2599.739976,2598.119898,2596.588915,2595.135101,2593.748043,2592.418702,2591.139273,2589.903068,2588.704398,2587.538467,2586.401277,2585.289537,2584.200581,2583.132293,2582.08304,2581.051608,2580.037145,2579.039111,2578.057233,2577.091458,2576.141921,2575.208908,2574.292831,2573.394192,2572.513569,2571.651595
1988-06-20T00:00:00,2719,0,2715.706817,2710.193196,2703.613646,2696.463737,2689.110389,2681.817139,2674.761022,2668.051913,2661.750562,2655.883308,2650.453252,2645.448378,2640.847318,2636.623347,2632.747119,2629.188494,2625.917749,2622.90634,2620.12736,2617.555803,2615.168664,2612.944968,2610.86572,2608.913824,2607.07398,2605.332564,2603.677507,2602.098174,2600.585237,2599.130568,2597.727125,2596.368845,2595.050555,2593.767873,2592.51713,2591.295287,2590.099868,2588.928888,2587.780798,2586.654424,2585.54892,2584.463722,2583.398504,2582.353142,2581.327678,2580.322296,2579.337286,2578.373026,2577.429964
1988-06-21T00:00:00,2683.6,0,2694.302272,2696.896598,2695.608187,2692.175825,2687.535992,2682.262854,2676.72524,2671.161531,2665.723187,2660.502757,2655.552751,2650.898609,2646.547675,2642.495429,2638.729811,2635.234217,2631.989565,2628.975706,2626.172374,2623.559821,2621.119215,2618.832888,2616.684462,2614.658914,2612.742574,2610.923095,2609.189404,2607.531629,2605.941028,2604.409908,2602.931541,2601.500089,2600.110523,2598.758547,2597.440528,2596.15343,2594.894747,2593.662444,2592.454905,2591.27088,2590.109436,2588.969917,2587.851904,2586.755179,2585.679692,2584.625534,2583.592907,2582.582105,2581.593494
1988-06-22T00:00:00,2703.7,0,2700.567424,2700.298299,2698.844912,2696.017217,2692.15428,2687.622141,2682.719631,2677.669224,2672.628062,2667.702298,2662.96002,2658.441665,2654.167985,2650.146,2646.373362,2642.841526,2639.538032,2636.448135,2633.555957,2630.845291,2628.300153,2625.905147,2623.645705,2621.508229,2619.480161,2617.550017,2615.707376,2613.942854,2612.248059,2610.615539,2609.038721,2607.511849,2606.029922,2604.588628,2603.184283,2601.813776,2600.474503,2599.164322,2597.881495,2596.624648,2595.392718,2594.18492,2593.000708,2591.839737,2590.701833,2589.58697,2588.495237,2587.426821,2586.381985
1988-06-23T00:00:00,2712.2,0,2708.322475,2706.24915,2704.186947,2701.411478,2697.881629,2693.766606,2689.270824,2684.57538,2679.82296,2675.118581,2670.535402,2666.121427,2661.905587,2657.90275,2654.117673,2650.548023,2647.18666,2644.023322,2641.045866,2638.241174,2635.595792,2633.096385,2630.730049,2628.484519,2626.348297,2624.31073,2622.362039,2620.49333,2618.696571,2616.964567,2615.290919,2613.669975,2612.096783,2610.567037,2609.077025,2607.623577,2606.204016,2604.816106,2603.458008,2602.128236,2600.825615,2599.549242,2598.298455,2597.072792,2595.871967,2594.695846,2593.544411,2592.417748,2591.316025
1988-06-24T00:00:00,2707.6,0,2707.840825,2706.924575,2705.552168,2703.474318,2700.658306,2697.224954,2693.343974,2689.180304,2684.873331,2680.532151,2676.237648,2672.046938,2667.998176,2664.114907,2660.409711,2656.887132,2653.545959,2650.380989,2647.384355,2644.546522,2641.857027,2639.305019,2636.879645,2634.570325,2632.366942,2630.259963,2628.240519,2626.300441,2624.432276,2622.629282,2620.885409,2619.195271,2617.55411,2615.957757,2614.402591,2612.885494,2611.40381,2609.9553,2608.538105,2607.150701,2605.791865,2604.46064,2603.156301,2601.878322,2600.626352,2599.400186,2598.199741,2597.025038,2595.87618
1988-06-27T00:00:00,2689.7,0,2695.746942,2698.312287,2699.211301,2698.882879,2697.527362,2695.343716,2692.534202,2689.284243,2685.750907,2682.060126,2678.308779,2674.568804,2670.891752,2667.313043,2663.855628,2660.533006,2657.351648,2654.31289,2651.414416,2648.651384,2646.017286,2643.504601,2641.105273,2638.811069,2636.613835,2634.50568,2632.479104,2630.527079,2628.643097,2626.821202,2625.05599,2623.342608,2621.676732,2620.054549,2618.472721,2616.928363,2615.418999,2613.942535,2612.497222,2611.08162,2609.694569,2608.335157,2607.002688,2605.696656,2604.41672,2603.162678,2601.934446,2600.732037,2599.555546
1988-06-28T00:00:00,2661.5,0,2672.915647,2679.906144,2684.126781,2686.421919,2687.23383,2686.882787,2685.637713,2683.727394,2681.341651,2678.633438,2675.722813,2672.701832,2669.639519,2666.586413,2663.578495,2660.64045,2657.788316,2655.031601,2652.374948,2649.81944,2647.363609,2645.004218,2642.736851,2640.556372,2638.457255,2636.433846,2634.480545,2632.59194,2630.762897,2628.988627,2627.264718,2625.58716,2623.952348,2622.357074,2620.79852,2619.274239,2617.782127,2616.320409,2614.887601,2613.482495,2612.104124,2610.75174,2609.424791,2608.122889,2606.845795,2605.5934,2604.365693,2603.162755,2601.98474
1988-06-29T00:00:00,2648.2,0,2656.438549,2664.053072,2669.756068,2673.68128,2676.081307,2677.21209,2677.318221,2676.621915,2675.315896,2673.561199,2671.488534,2669.20157,2666.780916,2664.288111,2661.76926,2659.258178,2656.77902,2654.348441,2651.977334,2649.672218,2647.436338,2645.270533,2643.173903,2641.144343,2639.178939,2637.274286,2635.426715,2633.632477,2631.887872,2630.189338,2628.533523,2626.917328,2625.337928,2623.792792,2622.279681,2620.796647,2619.342018,2617.914388,2616.512596,2615.13571,2613.783002,2612.453934,2611.148133,2609.865372,2608.605549,2607.368675,2606.154848,2604.964245,2603.797103
1988-06-30T00:00:00,2671.5,0,2666.479516,2667.776536,2670.453641,2672.954186,2674.772362,2675.784068,2676.025283,2675.597532,2674.622097,2673.217665,2671.490298,2669.529917,2667.410127,2665.189597,2662.914053,2660.61838,2658.328597,2656.063597,2653.836636,2651.656562,2649.528831,2647.456322,2645.439991,2643.479393,2641.573092,2639.718979,2637.914527,2636.156979,2634.443493,2632.771254,2631.137552,2629.539838,2627.97576,2626.443192,2624.940239,2623.465245,2622.016787,2620.593669,2619.194909,2617.819723,2616.467513,2615.137846,2613.830438,2612.545138,2611.281908,2610.040814,2608.821997,2607.625675,2606.452119
1988-07-01T00:00:00,2684.6,0,2678.559839,2676.188268,2676.112185,2676.836124,2677.580259,2677.988051,2677.930776,2677.398026,2676.436261,2675.114721,2673.507175,2671.682786,2669.70211,2667.615898,2665.465341,2663.283005,2661.094008,2658.917237,2656.76648,2654.65142,2652.578498,2650.551628,2648.572792,2646.642517,2644.76027,2642.924767,2641.134215,2639.386514,2637.679396,2636.010551,2634.3777,2632.778671,2631.211431,2629.674126,2628.165091,2626.682863,2625.226182,2623.793985,2622.385401,2620.999737,2619.636466,2618.295217,2616.975752,2615.677958,2614.401827,2613.147446,2611.914977,2610.704648,2609.516742
1988-07-04T00:00:00,2687.6,0,2684.586613,2681.894134,2680.707311,2680.424083,2680.443042,2680.391038,2680.079492,2679.438421,2678.466032,2677.195601,2675.675302,2673.956674,2672.088496,2670.11391,2668.069419,2665.984893,2663.884112,2661.785514,2659.703006,2657.646745,2655.623846,2653.638993,2651.694968,2649.793093,2647.933584,2646.115855,2644.338752,2642.600746,2640.900081,2639.234891,2637.603294,2636.003455,2634.433635,2632.89223,2631.377789,2629.889028,2628.424839,2626.984286,2625.566601,2624.171178,2622.797561,2621.445434,2620.114608,2618.805004,2617.516643,2616.249636,2615.004162,2613.780462,2612.57883
1988-07-05T00:00:00,2681.9,0,2682.795538,2681.897067,2681.184386,2680.916055,2680.859316,2680.768278,2680.484049,2679.930737,2679.09039,2677.979668,2676.632948,2675.091435,2673.396696,2671.587172,2669.696546,2667.753238,2665.780521,2663.796962,2661.817005,2659.851587,2657.908729,2655.994077,2654.111371,2652.262855,2650.449615,2648.671865,2646.929183,2645.220696,2643.545237,2641.90146,2640.287943,2638.703252,2637.145999,2635.614884,2634.108719,2632.626448,2631.167155,2629.730072,2628.314572,2626.920169,2625.546512,2624.193369,2622.860625,2621.548264,2620.25636,2618.985068,2617.734604,2616.505244,2615.297308
1988-07-06T00:00:00,2737.5,0,2719.265179,2709.698533,2703.710632,2699.77737,2697.042368,2694.951209,2693.154261,2691.444589,2689.710319,2687.899723,2685.99711,2684.006944,2681.943803,2679.826275,2677.673423,2675.502878,2673.32994,2671.167266,2669.024909,2666.910533,2664.829709,2662.786237,2660.782461,2658.819558,2656.897791,2655.016732,2653.175446,2651.37265,2649.606834,2647.876369,2646.179583,2644.514825,2642.880513,2641.275168,2639.697437,2638.146109,2636.620122,2635.118568,2633.64069,2632.185875,2630.753651,2629.34367,2627.955708,2626.589644,2625.245451,2623.92319,2622.622987,2621.345034,2620.08957
1988-07-07T00:00:00,2759.6,0,2746.15506,2734.649267,2726.066379,2719.718247,2714.915977,2711.113407,2707.919981,2705.075671,2702.417534,2699.849769,2697.320631,2694.805952,2692.297963,2689.797991,2687.311844,2684.847003,2682.410999,2680.010539,2677.651108,2675.336848,2673.070604,2670.85405,2668.687864,2666.5719,2664.505362,2662.486965,2660.515071,2658.587807,2656.703168,2654.859096,2653.053548,2651.284541,2649.550198,2647.84877,2646.178657,2644.538419,2642.926782,2641.34264,2639.785047,2638.253215,2636.746504,2635.264413,2633.806566,2632.372703,2630.962666,2629.57639,2628.213886,2626.875233,2625.560567
1988-07-08T00:00:00,2752.9,0,2750.651687,2743.774633,2736.799827,2730.778831,2725.768555,2721.560055,2717.91554,2714.640537,2711.596164,2708.691474,2705.871303,2703.105102,2700.378235,2697.685742,2695.028097,2692.408447,2689.830894,2687.299486,2684.81767,2682.388044,2680.01229,2677.691213,2675.424835,2673.212523,2671.053113,2668.945039,2666.886445,2664.875286,2662.909415,2660.986653,2659.104848,2657.261921,2655.455901,2653.684949,2651.947378,2650.24166,2648.566434,2646.920508,2645.302849,2643.712585,2642.148992,2640.611485,2639.099607,2637.61302,2636.151489,2634.714874,2633.303115,2631.916223,2630.55427
1988-07-11T00:00:00,2759.6,0,2756.617229,2751.687317,2745.919896,2740.385887,2735.434682,2731.070041,2727.178754,2723.63243,2720.324134,2717.176229,2714.137257,2711.175802,2708.27447,2705.425024,2702.624792,2699.874175,2697.17501,2694.529537,2691.939796,2689.407313,2686.932961,2684.516945,2682.158848,2679.857714,2677.612142,2675.420394,2673.280483,2671.190267,2669.147517,2667.149987,2665.195463,2663.281808,2661.406993,2659.569119,2657.766439,2655.997362,2654.260463,2652.554482,2650.87832,2649.231034,2647.61183,2646.020054,2644.45518,2642.916802,2641.404617,2639.918421,2638.45809,2637.023574,2635.614887
1988-07-12T00:00:00,2772.5,0,2767.205743,2762.093658,2756.551938,2751.090592,2746.024773,2741.427531,2737.250142,2733.405944,2729.810655,2726.396857,2723.11614,2719.936401,2716.837874,2713.809396,2710.845404,2707.943711,2705.103957,2702.326583,2699.612197,2696.961193,2694.373573,2691.848866,2689.386141,2686.984043,2684.640872,2682.354651,2680.123209,2677.944249,2675.815419,2673.734363,2671.698768,2669.706408,2667.755164,2665.843057,2663.968253,2662.12908,2660.324029,2658.551758,2656.811085,2655.100985,2653.420582,2651.769142,2650.146061,2648.550854,2646.983144,2645.442654,2643.929188,2642.442631,2640.982931
1988-07-13T00:00:00,2744.9,0,2752.335248,2753.496829,2751.891163,2749.027061,2745.703409,2742.295648,2738.95011,2735.704755,2732.554172,2729.480714,2726.467503,2723.50263,2720.579491,2717.695722,2714.851827,2712.049966,2709.293014,2706.583925,2703.925321,2701.319267,2698.767175,2696.269794,2693.827249,2691.439117,2689.104511,2686.822176,2684.590574,2682.407966,2680.272489,2678.182215,2676.135207,2674.12956,2672.163441,2670.235109,2668.342942,2666.485444,2664.661259,2662.86917,2661.108105,2659.377128,2657.675438,2656.002363,2654.357347,2652.739947,2651.149819,2649.58671,2648.050446,2646.540926,2645.05811
1988-07-14T00:00:00,2753,0,2752.778416,2753.248415,2752.334698,2750.351374,2747.78815,2744.971736,2742.072308,2739.163804,2736.271596,2733.400595,2730.549426,2727.71654,2724.902225,2722.108756,2719.339848,2716.599969,2713.893749,2711.225532,2708.5991,2706.017515,2703.483073,2700.997311,2698.561069,2696.174569,2693.83751,2691.549164,2689.308465,2687.114102,2684.964586,2682.858327,2680.793679,2678.768998,2676.782673,2674.833159,2672.918999,2671.038842,2669.191451,2667.375712,2665.590637,2663.83536,2662.109139,2660.411346,2658.741465,2657.09908,2655.483869,2653.895597,2652.334101,2650.799289,2649.291125
1988-07-15T00:00:00,2740.7,0,2744.726139,2746.974207,2747.680819,2747.134249,2745.762964,2743.903802,2741.767351,2739.471043,2737.07676,2734.617163,2732.111053,2729.57132,2727.008595,2724.432662,2721.852807,2719.277751,2716.71546,2714.172979,2711.656328,2709.170468,2706.719328,2704.305869,2701.932184,2699.599603,2697.308806,2695.059938,2692.852709,2690.686495,2688.56042,2686.473431,2684.424365,2682.411998,2680.435091,2678.492428,2676.582837,2674.705218,2672.858556,2671.041926,2669.254508,2667.495581,2665.764528,2664.060831,2662.384067,2660.733903,2659.110087,2657.512447,2655.940873,2654.395318,2652.875787
1988-07-18T00:00:00,2711.4,0,2722.508713,2729.187104,2733.168491,2735.222833,2735.944974,2735.777852,2735.01905,2733.856835,2732.408258,2730.747636,2728.924737,2726.975417,2724.927449,2722.803579,2720.623065,2718.402445,2716.155938,2713.895681,2711.631916,2709.373153,2707.126343,2704.897046,2702.689609,2700.507325,2698.352598,2696.227085,2694.131832,2692.067395,2690.033941,2688.031342,2686.059252,2684.117174,2682.204515,2680.320626,2678.464846,2676.636523,2674.83504,2673.05983,2671.310386,2669.586268,2667.887108,2666.212611,2664.562553,2662.936777,2661.33519,2659.757762,2658.20451,2656.675505,2655.170854
1988-07-19T00:00:00,2677.8,0,2692.702904,2703.493552,2711.021095,2716.081889,2719.332124,2721.283389,2722.303706,2722.645468,2722.479484,2721.92303,2721.059393,2719.950357,2718.643789,2717.178132,2715.585057,2713.891062,2712.118471,2710.286113,2708.409829,2706.502866,2704.576226,2702.638959,2700.69844,2698.760608,2696.830183,2694.910865,2693.005499,2691.116235,2689.244654,2687.391883,2685.558691,2683.745576,2681.952828,2680.180591,2678.428908,2676.697758,2674.987089,2673.296838,2671.626952,2669.977398,2668.348173,2666.739311,2665.150884,2663.583004,2662.03582,2660.509522,2659.004326,2657.520485,2656.058272
1988-07-20T00:00:00,2697.5,0,2695.900968,2700.496776,2705.612657,2709.887926,2713.094375,2715.337542,2716.791771,2717.616374,2717.93776,2717.852525,2717.434871,2716.743163,2715.824617,2714.718365,2713.457403,2712.069833,2710.579684,2709.007502,2707.370798,2705.684424,2703.960902,2702.210713,2700.442565,2698.663638,2696.879799,2695.095803,2693.315465,2691.54182,2689.777257,2688.02364,2686.282407,2684.55466,2682.841238,2681.142781,2679.459778,2677.792613,2676.141597,2674.506997,2672.889052,2671.287998,2669.704072,2668.137524,2666.588622,2665.057656,2663.544934,2662.050791,2660.575578,2659.119665,2657.683438
1988-07-21T00:00:00,2687.4,0,2690.233656,2693.948388,2698.327594,2702.39195,2705.753125,2708.353156,2710.260267,2711.573099,2712.38544,2712.777104,2712.814121,2712.551283,2712.034668,2711.30357,2710.391827,2709.328741,2708.139717,2706.846752,2705.468817,2704.022204,2702.520823,2700.976486,2699.39916,2697.797205,2696.177592,2694.546103,2692.907502,2691.265698,2689.623886,2687.984663,2686.35014,2684.722033,2683.101739,2681.490404,2679.888979,2678.298265,2676.718951,2675.151647,2673.596903,2672.055236,2670.527138,2669.013091,2667.513572,2666.029062,2664.560043,2663.107009,2661.670453,2660.250879,2658.848793
1988-07-22T00:00:00,2661.8,0,2671.277885,2677.874194,2683.716556,2688.8613,2693.195089,2696.714867,2699.491318,2701.618479,2703.188087,2704.28092,2704.965795,2705.3011,2705.336713,2705.115623,2704.675141,2704.047769,2703.261852,2702.342076,2701.309882,2700.183821,2698.979882,2697.711779,2696.391227,2695.028189,2693.631104,2692.207095,2690.762157,2689.301319,2687.828796,2686.348121,2684.862253,2683.373678,2681.884496,2680.396493,2678.911196,2677.429935,2675.953877,2674.484064,2673.021444,2671.566892,2670.121225,2668.685223,2667.259636,2665.84519,2664.442595,2663.05255,2661.67574,2660.312844,2658.964527
1988-07-25T00:00:00,2647.4,0,2655.359295,2662.637097,2669.189934,2675.040867,2680.110778,2684.38615,2687.91547,2690.774784,2693.044798,2694.800767,2696.109519,2697.029514,2697.611818,2697.90117,2697.936889,2697.753573,2697.381657,2696.847869,2696.175607,2695.385292,2694.494675,2693.519131,2692.471929,2691.364482,2690.206578,2689.006588,2687.771663,2686.507897,2685.220487,2683.913864,2682.591813,2681.257579,2679.913954,2678.563354,2677.207888,2675.849412,2674.489576,2673.129861,2671.771618,2670.416087,2669.064424,2667.717713,2666.376985,2665.043225,2663.717378,2662.40036,2661.093057,2659.79633,2658.511016
1988-07-26T00:00:00,2655.6,0,2655.519765,2659.118548,2663.75396,2668.560578,2673.107699,2677.189613,2680.734254,2683.739827,2686.236653,2688.267306,2689.877285,2691.111012,2692.010242,2692.613524,2692.956079,2693.069842,2692.983588,2692.723082,2692.311264,2691.768448,2691.112529,2690.359203,2689.522175,2688.613368,2687.643127,2686.620404,2685.552928,2684.447371,2683.309488,2682.144247,2680.955946,2679.74831,2678.524585,2677.287612,2676.039895,2674.783654,2673.520879,2672.253368,2670.982759,2669.710559,2668.438171,2667.166908,2665.898008,2664.63265,2663.371958,2662.117012,2660.868851,2659.628477,2658.396858
1988-07-27T00:00:00,2665.2,0,2661.973255,2662.159274,2664.332376,2667.440385,2670.848356,2674.19221,2677.282198,2680.031861,2682.411807,2684.422755,2686.08078,2687.409439,2688.435543,2689.186834,2689.690658,2689.973193,2690.059,2689.970774,2689.729239,2689.353134,2688.859266,2688.262603,2687.576401,2686.81234,2685.980673,2685.090375,2684.149278,2683.164213,2682.141134,2681.085232,2680.00104,2678.892527,2677.76318,2676.616078,2675.453954,2674.279251,2673.094168,2671.9007,2670.700673,2669.495771,2668.287559,2667.077503,2665.866986,2664.657317,2663.449747,2662.24547,2661.045632,2659.851338,2658.663648
1988-07-28T00:00:00,2663.5,0,2662.991085,2662.829637,2663.999426,2666.126924,2668.748826,2671.519157,2674.219487,2676.725489,2678.973297,2680.935629,2682.606814,2683.993805,2685.110804,2685.975979,2686.609404,2687.031727,2687.263316,2687.323696,2687.231216,2687.002849,2686.654112,2686.199053,2685.650289,2685.019083,2684.315438,2683.548205,2682.725189,2681.853265,2680.93848,2679.986155,2679.000977,2677.987084,2676.948141,2675.887407,2674.807795,2673.711922,2672.602159,2671.480665,2670.34942,2669.210258,2668.064882,2666.914889,2665.761786,2664.606999,2663.451885,2662.297742,2661.145811,2659.997284,2658.853309
